"location_id","location_name","process_id","date","poll","unit","source","country","frequency","aggregation_function","threshold","exceedance_allowed_per_year","organization","standard_id","value","exceedance","year","exceedance_this_year","violation","gadm1_id"
"neath port talbot_gbr.4_1_gb","Neath Port Talbot","city_day_mad",2020-10-29,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,58.4666666666667,1,2020,9,FALSE,"gbr.4_1"
"central bedfordshire_gbr.1_1_gb","Central Bedfordshire","city_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.625,1,2020,7,TRUE,"gbr.1_1"
"christchurch_gbr.1_1_gb","Christchurch","city_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.5416666666667,1,2020,17,TRUE,"gbr.1_1"
"eastbourne_gbr.1_1_gb","Eastbourne","city_background_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.656375,1,2020,23,TRUE,"gbr.1_1"
"eastbourne_gbr.1_1_gb","Eastbourne","city_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.656375,1,2020,24,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_background_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.4897161833154,1,2020,27,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.2668010776942,1,2020,28,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_background_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.8422727272727,1,2020,37,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.3124407114625,1,2020,38,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_background_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.0015909090909,1,2020,17,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.0015909090909,1,2020,18,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_background_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.9130434782609,1,2020,23,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.9130434782609,1,2020,24,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_background_day_mad",2020-11-05,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,51.2595789473684,1,2020,15,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_background_day_mad",2020-11-05,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,51.2595789473684,1,2020,15,FALSE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2020-11-05,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,59.6561228070175,1,2020,16,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2020-11-05,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,59.6561228070175,1,2020,16,FALSE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2020-11-05,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,40.8947368421053,1,2020,27,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.4322737556561,1,2020,9,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.8557301228184,1,2020,10,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.9107916666667,1,2020,11,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.9107916666667,1,2020,12,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.6086956521739,1,2020,15,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.6086956521739,1,2020,16,TRUE,"gbr.1_1"
"cardiff_gbr.4_1_gb","Cardiff","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.9565217391304,1,2020,5,TRUE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.9565217391304,1,2020,6,TRUE,"gbr.4_1"
"central bedfordshire_gbr.1_1_gb","Central Bedfordshire","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,34.0416666666667,1,2020,8,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.11345,1,2020,5,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,52.2255208333333,1,2020,1,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,52.2255208333333,1,2020,1,FALSE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.4389897058824,1,2020,6,TRUE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.9120952380952,1,2020,7,TRUE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,50.9705416666667,1,2020,1,TRUE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,50.9705416666667,1,2020,1,FALSE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.9120952380952,1,2020,8,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,54.8625,1,2020,1,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,54.8625,1,2020,1,FALSE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.461875,1,2020,13,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,59.6379583333333,1,2020,2,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,59.6379583333333,1,2020,2,FALSE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.461875,1,2020,14,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,72.0464285714286,1,2020,1,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,72.0464285714286,1,2020,1,FALSE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,49.4910833333333,1,2020,12,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,72.2355476190476,1,2020,2,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,72.2355476190476,1,2020,2,FALSE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,53.8645892857143,1,2020,13,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.6577368421053,1,2020,5,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,53.6360833333333,1,2020,1,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,53.6360833333333,1,2020,1,FALSE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.6577368421053,1,2020,6,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.2351096323059,1,2020,29,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.520119599757,1,2020,30,TRUE,"gbr.1_1"
"manchester_gbr.1_1_gb","Manchester","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.1824488636364,1,2020,7,TRUE,"gbr.1_1"
"manchester_gbr.1_1_gb","Manchester","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.1824488636364,1,2020,8,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.842125,1,2020,39,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.5877291666667,1,2020,40,TRUE,"gbr.1_1"
"middlesbrough_gbr.1_1_gb","Middlesbrough","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,53.5435833333333,1,2020,2,TRUE,"gbr.1_1"
"middlesbrough_gbr.1_1_gb","Middlesbrough","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,53.5435833333333,1,2020,2,FALSE,"gbr.1_1"
"middlesbrough_gbr.1_1_gb","Middlesbrough","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,43.9,1,2020,4,TRUE,"gbr.1_1"
"newcastle upon tyne_gbr.1_1_gb","Newcastle upon Tyne","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.4166666666667,1,2020,5,TRUE,"gbr.1_1"
"newcastle upon tyne_gbr.1_1_gb","Newcastle upon Tyne","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.4166666666667,1,2020,6,TRUE,"gbr.1_1"
"north lincolnshire_gbr.1_1_gb","North Lincolnshire","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,55.8785416666667,1,2020,3,TRUE,"gbr.1_1"
"north lincolnshire_gbr.1_1_gb","North Lincolnshire","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,55.8785416666667,1,2020,3,FALSE,"gbr.1_1"
"northampton_gbr.1_1_gb","Northampton","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.375,1,2020,15,TRUE,"gbr.1_1"
"northampton_gbr.1_1_gb","Northampton","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.375,1,2020,16,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.5157391304348,1,2020,19,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.5157391304348,1,2020,20,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.669875,1,2020,17,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.669875,1,2020,18,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.425,1,2020,9,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.425,1,2020,10,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.625,1,2020,25,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.625,1,2020,26,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,60.2239130434783,1,2020,1,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,60.2239130434783,1,2020,1,FALSE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.7785294117647,1,2020,10,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,60.2239130434783,1,2020,2,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,60.2239130434783,1,2020,2,FALSE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,44.0392647058824,1,2020,11,TRUE,"gbr.1_1"
"stockton-on-tees_gbr.1_1_gb","Stockton-on-Tees","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,43.8016304347826,1,2020,4,TRUE,"gbr.1_1"
"stoke on trent_gbr.1_1_gb","Stoke on Trent","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.4465833333333,1,2020,5,TRUE,"gbr.1_1"
"stoke on trent_gbr.1_1_gb","Stoke on Trent","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.4465833333333,1,2020,6,TRUE,"gbr.1_1"
"sunderland_gbr.1_1_gb","Sunderland","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.4569166666667,1,2020,7,TRUE,"gbr.1_1"
"sunderland_gbr.1_1_gb","Sunderland","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.4569166666667,1,2020,8,TRUE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.4977916666667,1,2020,15,TRUE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.4977916666667,1,2020,16,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,60.1056666666667,1,2020,17,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,60.1056666666667,1,2020,17,FALSE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,55.0230833333333,1,2020,18,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,55.0230833333333,1,2020,18,FALSE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.4782608695652,1,2020,28,TRUE,"gbr.1_1"
"warrington_gbr.1_1_gb","Warrington","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,36.304347826087,1,2020,7,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.8201818181818,1,2020,13,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.8201818181818,1,2020,14,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.1558095238095,1,2020,7,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.1558095238095,1,2020,8,TRUE,"gbr.1_1"
"wrexham_gbr.4_1_gb","Wrexham","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.3009545454545,1,2020,7,TRUE,"gbr.4_1"
"york_gbr.1_1_gb","York","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,70.4905217391304,1,2020,1,TRUE,"gbr.1_1"
"york_gbr.1_1_gb","York","city_background_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,70.4905217391304,1,2020,1,FALSE,"gbr.1_1"
"york_gbr.1_1_gb","York","city_background_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,58.6111111111111,1,2020,7,TRUE,"gbr.1_1"
"york_gbr.1_1_gb","York","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,74.3763442028986,1,2020,2,TRUE,"gbr.1_1"
"york_gbr.1_1_gb","York","city_day_mad",2020-11-06,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,74.3763442028986,1,2020,2,FALSE,"gbr.1_1"
"york_gbr.1_1_gb","York","city_day_mad",2020-11-06,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,54.1805555555556,1,2020,8,TRUE,"gbr.1_1"
"belfast_gbr.2_1_gb","Belfast","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.086625,1,2020,3,TRUE,"gbr.2_1"
"belfast_gbr.2_1_gb","Belfast","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.086625,1,2020,4,TRUE,"gbr.2_1"
"birmingham_gbr.1_1_gb","Birmingham","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.5646246498599,1,2020,11,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.7005460628696,1,2020,12,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.9771666666667,1,2020,13,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.9771666666667,1,2020,14,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33,1,2020,17,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33,1,2020,18,TRUE,"gbr.1_1"
"cardiff_gbr.4_1_gb","Cardiff","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.25,1,2020,7,TRUE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.25,1,2020,8,TRUE,"gbr.4_1"
"central bedfordshire_gbr.1_1_gb","Central Bedfordshire","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,34.4166666666667,1,2020,9,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.5735263157895,1,2020,7,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.6620866873065,1,2020,8,TRUE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.6640476190476,1,2020,9,TRUE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.6640476190476,1,2020,10,TRUE,"gbr.1_1"
"derry_gbr.2_1_gb","Derry","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31,1,2020,3,TRUE,"gbr.2_1"
"derry_gbr.2_1_gb","Derry","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31,1,2020,4,TRUE,"gbr.2_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.8250454545454,1,2020,15,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.8250454545454,1,2020,16,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,37.0889130434783,1,2020,14,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2020-11-07,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,50.2970733695652,1,2020,3,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2020-11-07,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,50.2970733695652,1,2020,3,FALSE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,38.7835869565217,1,2020,15,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.7371818181818,1,2020,7,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.7371818181818,1,2020,8,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.5213890692641,1,2020,31,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.3698223484849,1,2020,32,TRUE,"gbr.1_1"
"manchester_gbr.1_1_gb","Manchester","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.316680778032,1,2020,9,TRUE,"gbr.1_1"
"manchester_gbr.1_1_gb","Manchester","city_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.316680778032,1,2020,10,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_background_day_mad",2020-11-07,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.5882173913044,1,2020,41,TRUE,"gbr.1_1"
